1	36424837	36424957
1	36423185	36424503
1	36423185	36424503
1	36424837	36424957
1	36428101	36428216
1	36428299	36428408
1	36445233	36445271
1	36423185	36445271
1	36445230	36445233
1	36445049	36445271
1	36445049	36445233
1	36443490	36443609
1	36443490	36443609
1	36439608	36439726
1	36439608	36439726
1	36438749	36438832
1	36438749	36438832
1	36429422	36429455
1	36429422	36429455
1	36428299	36428461
1	36428299	36428461
1	36428101	36428216
1	36428101	36428216
1	36424837	36424957
1	36424837	36424957
1	36424360	36424363
1	36423185	36424503
1	36424363	36424503
1	36423185	36424360
1	36445233	36445271
1	36423185	36445271
1	36445230	36445233
1	36445049	36445271
1	36445049	36445233
1	36444098	36444101
1	36444036	36444142
1	36444101	36444142
1	36443519	36443609
1	36439608	36439726
1	36438749	36438832
1	36428391	36428461
1	36428391	36428461
1	36438749	36438832
1	36439608	36439726
1	36443519	36443609
1	36444036	36444098
1	36445233	36445271
1	36428391	36445271
1	36445230	36445233
1	36445049	36445271
1	36445049	36445233
1	36443490	36443609
1	36443490	36443609
1	36439608	36439726
1	36439608	36439726
1	36438749	36438832
1	36438749	36438832
1	36428299	36428461
1	36428299	36428461
1	36428101	36428216
1	36428101	36428216
1	36424837	36424957
1	36424837	36424957
1	36424360	36424363
1	36422064	36424503
1	36424363	36424503
1	36422064	36424360
1	36445233	36445271
1	36422064	36445271
1	36439608	36441872
1	36438749	36438832
1	36428299	36428461
1	36428101	36428216
1	36424837	36424957
1	36423185	36424503
1	36423185	36441872
1	36428299	36428366
1	36428299	36428366
1	36428101	36428216
1	36428101	36428216
1	36424505	36424957
1	36424766	36424957
1	36424505	36424766
1	36424505	36428366
1	186720977	186749358
1	186749163	186749358
1	186749163	186749308
1	186749305	186749308
1	186739603	186739863
1	186739603	186739863
1	186737587	186737685
1	186737587	186737685
1	186736115	186736314
1	186736115	186736314
1	186720977	186721546
1	186721405	186721546
1	186721402	186721405
1	186720977	186721402
1	186749308	186749358
1	186720977	186749358
1	186749163	186749325
1	186737587	186739863
1	186736115	186736314
1	186721091	186721546
1	186721091	186749325
1	121553834	121567989
1	121567872	121567875
1	121567790	121567989
1	121567790	121567875
1	121557404	121557518
1	121557404	121557518
1	121555690	121555747
1	121555690	121555747
1	121555215	121555393
1	121555215	121555393
1	121553995	121553998
1	121553834	121554138
1	121553998	121554138
1	121565880	121566168
1	121565880	121566168
1	121564492	121564603
1	121564492	121564603
1	121562058	121562194
1	121562058	121562194
1	121561689	121561790
1	121561689	121561790
1	121561280	121561595
1	121561280	121561595
1	121560131	121560271
1	121560131	121560271
1	121559165	121559327
1	121559165	121559327
1	121558410	121558563
1	121558410	121558563
1	121553834	121553995
1	121567875	121567989
1	121553834	121567989
1	121567567	121567722
1	121565880	121566168
1	121564595	121564603
1	121564595	121567722
1	121560131	121560271
1	121560131	121560271
1	121559165	121559270
1	121559165	121559270
1	121558410	121558563
1	121558410	121558563
1	121557404	121557518
1	121557404	121557518
1	121557404	121560271
1	121559165	121559215
1	121558410	121558563
1	121557404	121557518
1	121555690	121555747
1	121555145	121555393
1	121555145	121559215
1	4909575	5070285
1	5019376	5019379
1	5019310	5019539
1	5019310	5019379
1	4923846	4923989
1	4923846	4923989
1	4916896	4916980
1	4916896	4916980
1	4912313	4912548
1	4912313	4912548
1	4910473	4910476
1	4909575	4910662
1	4910476	4910662
1	4909575	4910473
1	5019379	5019539
1	4909575	5019539
1	5070174	5070177
1	5070009	5070285
1	5070009	5070177
1	5020737	5021037
1	5020737	5021037
1	4923846	4923989
1	4923846	4923989
1	4916896	4916980
1	4916896	4916980
1	4912313	4912548
1	4912313	4912548
1	4910473	4910476
1	4909575	4910662
1	4910476	4910662
1	4909575	4910473
1	5070177	5070285
1	4909575	5070285
1	5018575	5018735
1	4923962	4923965
1	4923846	4923989
1	4923846	4923965
1	4916896	4916980
1	4916896	4916980
1	4912313	4912548
1	4912313	4912548
1	4910473	4910476
1	4910401	4910662
1	4910476	4910662
1	4910401	4910473
1	4923965	4923989
1	5018575	5018735
1	4910401	5018735
1	5070009	5070273
1	5062778	5063184
1	5062778	5070273
1	5070009	5070282
1	5070009	5070177
1	4923846	4923989
1	4923846	4923989
1	4916896	4916980
1	4916896	4916980
1	4912341	4912548
1	4912341	4912548
1	5070177	5070282
1	4912341	5070282
1	5019310	5019379
1	4922527	4923989
1	4922527	5019379
1	5019376	5019379
1	5019310	5019379
1	5019310	5019379
1	4916929	4916932
1	4916896	4916980
1	4916932	4916980
1	4912313	4912548
1	4910473	4910662
1	4910473	4910662
1	4912313	4912548
1	4916896	4916929
1	4910473	5019379
1	52457293	52500679
1	52500209	52500679
1	52490733	52490736
1	52489920	52490755
1	52489920	52490736
1	52480870	52481004
1	52480870	52481004
1	52479237	52479289
1	52479237	52479289
1	52466889	52466979
1	52466889	52466979
1	52464784	52464947
1	52464784	52464947
1	52462087	52462204
1	52462087	52462204
1	52459217	52459220
1	52457293	52459306
1	52459220	52459306
1	52457293	52459217
1	52490736	52490755
1	52500209	52500679
1	52457293	52500679
1	52499849	52499980
1	52490607	52490755
1	52490607	52490736
1	52490736	52490755
1	52499849	52499980
1	52490607	52499980
1	52466889	52467057
1	52464784	52464947
1	52462087	52462204
1	52459240	52459306
1	52459240	52467057
1	52500209	52500315
1	52490309	52490636
1	52490309	52500315
1	52490733	52490736
1	52489920	52490736
1	52489920	52490736
1	52480870	52481004
1	52480870	52481004
1	52479237	52479289
1	52479237	52479289
1	52464784	52464947
1	52464784	52464947
1	52462087	52462204
1	52462087	52462204
1	52459217	52459220
1	52459217	52459306
1	52459220	52459306
1	52459217	52490736
1	135253573	135258472
1	135258348	135258472
1	135257771	135257774
1	135257614	135257782
1	135257614	135257774
1	135257004	135257286
1	135257004	135257286
1	135256778	135256874
1	135256778	135256874
1	135256470	135256590
1	135256470	135256590
1	135256233	135256323
1	135256233	135256323
1	135255974	135256091
1	135255974	135256091
1	135254924	135255120
1	135254924	135255120
1	135254265	135254268
1	135253573	135254380
1	135254268	135254380
1	135253573	135254265
1	135257774	135257782
1	135258348	135258472
1	135253573	135258472
1	39371498	39478747
1	39478563	39478566
1	39478439	39478747
1	39478439	39478566
1	39385997	39386212
1	39385997	39386212
1	39385120	39385238
1	39385120	39385238
1	39381276	39381562
1	39381276	39381562
1	39380227	39380357
1	39380227	39380357
1	39379994	39380093
1	39379994	39380093
1	39379454	39379523
1	39379454	39379523
1	39376877	39377118
1	39376877	39377118
1	39376423	39376489
1	39376423	39376489
1	39374081	39374171
1	39374081	39374171
1	39373726	39373824
1	39373726	39373824
1	39426067	39426178
1	39426067	39426178
1	39372348	39372351
1	39371498	39372786
1	39372351	39372786
1	39406751	39406870
1	39406751	39406870
1	39405290	39405519
1	39405290	39405519
1	39402682	39402923
1	39402682	39402923
1	39394064	39394272
1	39394064	39394272
1	39392056	39392254
1	39392056	39392254
1	39391116	39391287
1	39391116	39391287
1	39389307	39389458
1	39389307	39389458
1	39371498	39372348
1	39478566	39478747
1	39371498	39478747
1	39534991	39546881
1	39535838	39535841
1	39535801	39536337
1	39535838	39536337
1	39537415	39537580
1	39537415	39537580
1	39538270	39538423
1	39538270	39538423
1	39539872	39540075
1	39539872	39540075
1	39542399	39542602
1	39542399	39542602
1	39544891	39544988
1	39544891	39544988
1	39545263	39545266
1	39545068	39546873
1	39545068	39545263
1	39535801	39535838
1	39545266	39546873
1	39535801	39546873
1	39538244	39538423
1	39539872	39540075
1	39542399	39542602
1	39544891	39544988
1	39545068	39546483
1	39538244	39546483
1	39534991	39535047
1	39535553	39536337
1	39535838	39536337
1	39535838	39535841
1	39537415	39537580
1	39537415	39537580
1	39538270	39538423
1	39538270	39538423
1	39539872	39540075
1	39539872	39540075
1	39542399	39542602
1	39542399	39542602
1	39544891	39544988
1	39544891	39544988
1	39545068	39546881
1	39545068	39545263
1	39545263	39545266
1	39534991	39535047
1	39535553	39535838
1	39545266	39546881
1	39534991	39546881
1	172066012	172082795
1	172082600	172082795
1	172082600	172082682
1	172082679	172082682
1	172071250	172071328
1	172071250	172071328
1	172069975	172070148
1	172069975	172070148
1	172068761	172068864
1	172068761	172068864
1	172068561	172068657
1	172068561	172068657
1	172068185	172068273
1	172068185	172068273
1	172067788	172067943
1	172067788	172067943
1	172067330	172067543
1	172067330	172067543
1	172066012	172066796
1	172066676	172066796
1	172066673	172066676
1	172081211	172081316
1	172081211	172081316
1	172075404	172075528
1	172075404	172075528
1	172074914	172075036
1	172074914	172075036
1	172074272	172074418
1	172074272	172074418
1	172072776	172072927
1	172072776	172072927
1	172072465	172072575
1	172072465	172072575
1	172072120	172072273
1	172072120	172072273
1	172071464	172071569
1	172071464	172071569
1	172066012	172066673
1	172082682	172082795
1	172066012	172082795
1	172071250	172071268
1	172069975	172070148
1	172068761	172068864
1	172068561	172068657
1	172067869	172068273
1	172067869	172071268
1	172067330	172068064
1	172066699	172066796
1	172066699	172068064
1	172082600	172082795
1	172082600	172082682
1	172082679	172082682
1	172071464	172071569
1	172071250	172071328
1	172069975	172070148
1	172068761	172068864
1	172068561	172068657
1	172068185	172068273
1	172067788	172067943
1	172067330	172067543
1	172066012	172066796
1	172081211	172081316
1	172081212	172081316
1	172081211	172081212
1	172075625	172075740
1	172075738	172075740
1	172075738	172075740
1	172075404	172075528
1	172074914	172075036
1	172074272	172074418
1	172072776	172072927
1	172072465	172072575
1	172072120	172072273
1	172066012	172066796
1	172067330	172067543
1	172067788	172067943
1	172068185	172068273
1	172068561	172068657
1	172068761	172068864
1	172069975	172070148
1	172071250	172071328
1	172071464	172071569
1	172072120	172072273
1	172072465	172072575
1	172072776	172072927
1	172074272	172074418
1	172074914	172075036
1	172075404	172075528
1	172075625	172075738
1	172082682	172082795
1	172066012	172082795
1	172082600	172082795
1	172080739	172081316
1	172080739	172082795
1	172082600	172082795
1	172082600	172082682
1	172082679	172082682
1	172069975	172070148
1	172068761	172068864
1	172068561	172068657
1	172068185	172068273
1	172067788	172067943
1	172067330	172067543
1	172066012	172066796
1	172081211	172081316
1	172081212	172081316
1	172081211	172081212
1	172074914	172075036
1	172075034	172075036
1	172075034	172075036
1	172074272	172074418
1	172072776	172072927
1	172072465	172072575
1	172072120	172072273
1	172071464	172071569
1	172071250	172071328
1	172066012	172066796
1	172067330	172067543
1	172067788	172067943
1	172068185	172068273
1	172068561	172068657
1	172068761	172068864
1	172069975	172070148
1	172071250	172071328
1	172071464	172071569
1	172072120	172072273
1	172072465	172072575
1	172072776	172072927
1	172074272	172074418
1	172074914	172075034
1	172082682	172082795
1	172066012	172082795
1	172126754	172136493
1	172126754	172126848
1	172126778	172126848
1	172126778	172126781
1	172128630	172128740
1	172128630	172128740
1	172129154	172129320
1	172129154	172129320
1	172129901	172129987
1	172129901	172129987
1	172130611	172130773
1	172130611	172130773
1	172133129	172133306
1	172133129	172133306
1	172133999	172134044
1	172133999	172134044
1	172134206	172135283
1	172134206	172134287
1	172134287	172134290
1	172126754	172126778
1	172134290	172135283
1	172126754	172135283
1	172126761	172126848
1	172126778	172126848
1	172126778	172126781
1	172129901	172129987
1	172129901	172129987
1	172130611	172130773
1	172130611	172130773
1	172133129	172133306
1	172133129	172133306
1	172133999	172134044
1	172133999	172134044
1	172134206	172136493
1	172134206	172134287
1	172134287	172134290
1	172126761	172126778
1	172134290	172136493
1	172126761	172136493
1	172126772	172126848
1	172128630	172128740
1	172129154	172129320
1	172129905	172130195
1	172126772	172130195
1	172133959	172134044
1	172134186	172134700
1	172133959	172134700
1	172126772	172126848
1	172128630	172128922
1	172126772	172128922
1	172126755	172126848
1	172128630	172128740
1	172129154	172129320
1	172129901	172129987
1	172130611	172131011
1	172126755	172131011
1	121304352	121332589
1	121327690	121328024
1	121319837	121319840
1	121319596	121319972
1	121319596	121319840
1	121312200	121312325
1	121312200	121312325
1	121307139	121307306
1	121307139	121307306
1	121306863	121306963
1	121306863	121306963
1	121305905	121305908
1	121304352	121305947
1	121305908	121305947
1	121304352	121305905
1	121319840	121319972
1	121327690	121328024
1	121304352	121328024
1	121332491	121332589
1	121319837	121319840
1	121319596	121319972
1	121319596	121319840
1	121312200	121312325
1	121312200	121312325
1	121307139	121307306
1	121307139	121307306
1	121306863	121306963
1	121306863	121306963
1	121305905	121305908
1	121305521	121305947
1	121305908	121305947
1	121305521	121305905
1	121319840	121319972
1	121332491	121332589
1	121305521	121332589
1	121327520	121327678
1	121319837	121319840
1	121319596	121319905
1	121319596	121319840
1	121312200	121312325
1	121312200	121312325
1	121307139	121307306
1	121307139	121307306
1	121306863	121306963
1	121306863	121306963
1	121305905	121305908
1	121305554	121305947
1	121305908	121305947
1	121305554	121305905
1	121319840	121319905
1	121327520	121327678
1	121305554	121327678
1	121327565	121327682
1	121319663	121319905
1	121319663	121319840
1	121319840	121319905
1	121327565	121327682
1	121319663	121327682
1	121312200	121312414
1	121307139	121307306
1	121306879	121306963
1	121306879	121312414
1	121307139	121307318
1	121306863	121306963
1	121305892	121305947
1	121305892	121307318
1	121327690	121327793
1	121319628	121319972
1	121319628	121319840
1	121305923	121305947
1	121305923	121305947
1	121319840	121319972
1	121327690	121327793
1	121305923	121327793
1	121327720	121327746
1	121319837	121319840
1	121319596	121319972
1	121319596	121319840
1	121312200	121312325
1	121312200	121312325
1	121307139	121307306
1	121307139	121307306
1	121306863	121306963
1	121306863	121306963
1	121305905	121305908
1	121305537	121305947
1	121305908	121305947
1	121305537	121305905
1	121319840	121319972
1	121327720	121327746
1	121305537	121327746
1	121332491	121332550
1	121319760	121319905
1	121319760	121319840
1	121319840	121319905
1	121332491	121332550
1	121319760	121332550
1	121327565	121327688
1	121319733	121319972
1	121319733	121319840
1	121319840	121319972
1	121327565	121327688
1	121319733	121327688
1	121319596	121319728
1	121311844	121312325
1	121311844	121319728
1	121327690	121327765
1	121319596	121319972
1	121319596	121319840
1	121306936	121306963
1	121306936	121306963
1	121319840	121319972
1	121327690	121327765
1	121306936	121327765
1	121323138	121323191
1	121319596	121319905
1	121319596	121319840
1	121312200	121312325
1	121312200	121312325
1	121307236	121307306
1	121307236	121307306
1	121319840	121319905
1	121323138	121323191
1	121307236	121323191
1	158245270	158356260
1	158355516	158356260
1	158295691	158295694
1	158295425	158295770
1	158295425	158295694
1	158267829	158268020
1	158267829	158268020
1	158266461	158266670
1	158266461	158266670
1	158254973	158255079
1	158254973	158255079
1	158251239	158251476
1	158251239	158251476
1	158249288	158249511
1	158249288	158249511
1	158246197	158246200
1	158245270	158247314
1	158246200	158247314
1	158245270	158246197
1	158295694	158295770
1	158355516	158356260
1	158245270	158356260
1	154392518	154725920
1	154725650	154725920
1	154488043	154488133
1	154488043	154488133
1	154486497	154486707
1	154486497	154486707
1	154485662	154485775
1	154485662	154485775
1	154483516	154483629
1	154483516	154483629
1	154483074	154483206
1	154483074	154483206
1	154482550	154482623
1	154482550	154482623
1	154481551	154481669
1	154481551	154481669
1	154479250	154479318
1	154479250	154479318
1	154477765	154477863
1	154477765	154477863
1	154473856	154473913
1	154473856	154473913
1	154701274	154701380
1	154472059	154472713
1	154472059	154472713
1	154471337	154471651
1	154471337	154471651
1	154468945	154469108
1	154468945	154469108
1	154467683	154467813
1	154467683	154467813
1	154466945	154467005
1	154466945	154467005
1	154465718	154465825
1	154465718	154465825
1	154452227	154452239
1	154452227	154452239
1	154448845	154448942
1	154448845	154448942
1	154445499	154445660
1	154445499	154445660
1	154444871	154445009
1	154444871	154445009
1	154700370	154700510
1	154443800	154444002
1	154443800	154444002
1	154442131	154442296
1	154442131	154442296
1	154441494	154441605
1	154441494	154441605
1	154437266	154437350
1	154437266	154437350
1	154436417	154436543
1	154436417	154436543
1	154432430	154432496
1	154432430	154432496
1	154426525	154426617
1	154426525	154426617
1	154425836	154426002
1	154425836	154426002
1	154421027	154421155
1	154421027	154421155
1	154416060	154416157
1	154416060	154416157
1	154635756	154635860
1	154413975	154414081
1	154413975	154414081
1	154413050	154413158
1	154413050	154413158
1	154412442	154412543
1	154412442	154412543
1	154412063	154412170
1	154412063	154412170
1	154407711	154407823
1	154407711	154407823
1	154403677	154403858
1	154403677	154403858
1	154401982	154402173
1	154401982	154402173
1	154398392	154398395
1	154392518	154398935
1	154398395	154398935
1	154634839	154634992
1	154633580	154633583
1	154633553	154633735
1	154633553	154633583
1	154561730	154561834
1	154561730	154561834
1	154493301	154493417
1	154493301	154493417
1	154488784	154488838
1	154488784	154488838
1	154392518	154398392
1	154633583	154633735
1	154634839	154634992
1	154635756	154635860
1	154700370	154700510
1	154701274	154701380
1	154725650	154725920
1	154392518	154725920
1	80264922	80340480
1	80340245	80340480
1	80340245	80340311
1	80340308	80340311
1	80280832	80280940
1	80280832	80280940
1	80277963	80278088
1	80277963	80278088
1	80277374	80277471
1	80277374	80277471
1	80276413	80276548
1	80276413	80276548
1	80271523	80271710
1	80271523	80271710
1	80269209	80269355
1	80269209	80269355
1	80264922	80267287
1	80267158	80267287
1	80267155	80267158
1	80322858	80323056
1	80322858	80323056
1	80304079	80304193
1	80304079	80304193
1	80290081	80290242
1	80290081	80290242
1	80288743	80288858
1	80288743	80288858
1	80286898	80287127
1	80286898	80287127
1	80283675	80283821
1	80283675	80283821
1	80282622	80282799
1	80282622	80282799
1	80281382	80281553
1	80281382	80281553
1	80264922	80267155
1	80340311	80340480
1	80264922	80340480
1	80340245	80340311
1	80340245	80340311
1	80340308	80340311
1	80277963	80278088
1	80277963	80278088
1	80277374	80277471
1	80277374	80277471
1	80276413	80276548
1	80276413	80276548
1	80271523	80271710
1	80271523	80271710
1	80269209	80269355
1	80269209	80269355
1	80266822	80267287
1	80267158	80267287
1	80267155	80267158
1	80304079	80304193
1	80304079	80304193
1	80290081	80290242
1	80290081	80290242
1	80288743	80288858
1	80288743	80288858
1	80286898	80287127
1	80286898	80287127
1	80283675	80283821
1	80283675	80283821
1	80282622	80282799
1	80282622	80282799
1	80281382	80281553
1	80281382	80281553
1	80280832	80280940
1	80280832	80280940
1	80266822	80267155
1	80266822	80340311
1	80340245	80340279
1	80340245	80340279
1	80322858	80323056
1	80322858	80323056
1	80321784	80321930
1	80321906	80321930
1	80304079	80304193
1	80290081	80290242
1	80288830	80288858
1	80288830	80288858
1	80290081	80290242
1	80304079	80304193
1	80321784	80321906
1	80288830	80340279
1	80276413	80276566
1	80271523	80271710
1	80269209	80269355
1	80267241	80267287
1	80267241	80276566
1	80277374	80277441
1	80277374	80277441
1	80276413	80276548
1	80276413	80276548
1	80266946	80267287
1	80267155	80267287
1	80266946	80267155
1	80266946	80277441
1	80340245	80340307
1	80340245	80340307
1	80322986	80323056
1	80322986	80323056
1	80304079	80304193
1	80304161	80304193
1	80290081	80290242
1	80288743	80288858
1	80287049	80287127
1	80287049	80287127
1	80288743	80288858
1	80290081	80290242
1	80304079	80304161
1	80287049	80340307
1	119470304	119504794
1	119504576	119504794
1	119483604	119483607
1	119483493	119483656
1	119483493	119483607
1	119477914	119478123
1	119477914	119478123
1	119475894	119476072
1	119475894	119476072
1	119471705	119471708
1	119470304	119471825
1	119471708	119471825
1	119470304	119471705
1	119483607	119483656
1	119504576	119504794
1	119470304	119504794
1	119477914	119478079
1	119477914	119478079
1	119475894	119476072
1	119475894	119476072
1	119472340	119472424
1	119472340	119472424
1	119472340	119478079
1	119504576	119504794
1	119481132	119483656
1	119481132	119504794
1	131638305	131675503
1	131638305	131638557
1	131674942	131674945
1	131674780	131675503
1	131674780	131674942
1	131661995	131661998
1	131661875	131662066
1	131661995	131662066
1	131662612	131662769
1	131662612	131662769
1	131663310	131663428
1	131663310	131663428
1	131664283	131664402
1	131664283	131664402
1	131668036	131668236
1	131668036	131668236
1	131670685	131670808
1	131670685	131670808
1	131672203	131672345
1	131672203	131672345
1	131672444	131672543
1	131672444	131672543
1	131638305	131638557
1	131661875	131661995
1	131674945	131675503
1	131638305	131675503
1	131638493	131638557
1	131661995	131661998
1	131661875	131662066
1	131661995	131662066
1	131662612	131662769
1	131662612	131662769
1	131663310	131663428
1	131663310	131663428
1	131664283	131664402
1	131664283	131664402
1	131668036	131668236
1	131668036	131668236
1	131670685	131670808
1	131670685	131670808
1	131672203	131672345
1	131672203	131672345
1	131674942	131674945
1	131674780	131675503
1	131674780	131674942
1	131638493	131638557
1	131661875	131661995
1	131674945	131675503
1	131638493	131675503
1	131661910	131662066
1	131662612	131662769
1	131663310	131663428
1	131664283	131665446
1	131661910	131665446
1	171588623	171607410
1	171607320	171607323
1	171607199	171607358
1	171607199	171607323
1	171601786	171602062
1	171601786	171602062
1	171600981	171601320
1	171600981	171601320
1	171599646	171599916
1	171599646	171599916
1	171597683	171597782
1	171597683	171597782
1	171596489	171596543
1	171596489	171596543
1	171593854	171594189
1	171593854	171594189
1	171593422	171593494
1	171593422	171593494
1	171589059	171589062
1	171588631	171589125
1	171589062	171589125
1	171588631	171589059
1	171607323	171607358
1	171588631	171607358
1	171607320	171607323
1	171607199	171607410
1	171607199	171607323
1	171589059	171589062
1	171588623	171589125
1	171589062	171589125
1	171604989	171605319
1	171604989	171605319
1	171601786	171602062
1	171601786	171602062
1	171600981	171601320
1	171600981	171601320
1	171599646	171599916
1	171599646	171599916
1	171597683	171597782
1	171597683	171597782
1	171596489	171596543
1	171596489	171596543
1	171593854	171594189
1	171593854	171594189
1	171593422	171593494
1	171593422	171593494
1	171588623	171589059
1	171607323	171607410
1	171588623	171607410
1	171607320	171607323
1	171607199	171607329
1	171607199	171607323
1	171591773	171591776
1	171591535	171591785
1	171591776	171591785
1	171604989	171605319
1	171604989	171605319
1	171601786	171602062
1	171601786	171602062
1	171600981	171601320
1	171600981	171601320
1	171599646	171599916
1	171599646	171599916
1	171597683	171597782
1	171597683	171597782
1	171596489	171596543
1	171596489	171596543
1	171593854	171594189
1	171593854	171594189
1	171593422	171593494
1	171593422	171593494
1	171591535	171591773
1	171607323	171607329
1	171591535	171607329
1	171607320	171607323
1	171607143	171607146
1	171607107	171607334
1	171607146	171607323
1	171588647	171589125
1	171604989	171605319
1	171601786	171602062
1	171600981	171601320
1	171599646	171599916
1	171597683	171597782
1	171596489	171596543
1	171593854	171594189
1	171593422	171593494
1	171588647	171589125
1	171593422	171593494
1	171593854	171594189
1	171596489	171596543
1	171597683	171597782
1	171599646	171599916
1	171600981	171601320
1	171601786	171602062
1	171604989	171605319
1	171607107	171607143
1	171607323	171607334
1	171588647	171607334
1	171607199	171607360
1	171604989	171605319
1	171601786	171602062
1	171600504	171601320
1	171600504	171607360
1	171559192	171585318
1	171559324	171559327
1	171559192	171559385
1	171559324	171559385
1	171573680	171574004
1	171573680	171574004
1	171574092	171574368
1	171574092	171574368
1	171577242	171577347
1	171577242	171577347
1	171577814	171577969
1	171577814	171577969
1	171579098	171579170
1	171579098	171579170
1	171580757	171580820
1	171580757	171580820
1	171581642	171581699
1	171581642	171581699
1	171582881	171582884
1	171582803	171585318
1	171582803	171582881
1	171559192	171559324
1	171582884	171585318
1	171559192	171585318
1	33719881	33742564
1	33719881	33720173
1	33721607	33721699
1	33723850	33723853
1	33723785	33724005
1	33723850	33724005
1	33724933	33725019
1	33724933	33725019
1	33734701	33734858
1	33734701	33734858
1	33736799	33736882
1	33736799	33736882
1	33738287	33738380
1	33738287	33738380
1	33739389	33739392
1	33739252	33742564
1	33739252	33739389
1	33719881	33720173
1	33721607	33721699
1	33723785	33723850
1	33739392	33742564
1	33719881	33742564
1	33720407	33720584
1	33721607	33721699
1	33723850	33723853
1	33723785	33724005
1	33723850	33724005
1	33724933	33725019
1	33724933	33725019
1	33734701	33734858
1	33734701	33734858
1	33736799	33736882
1	33736799	33736882
1	33738287	33738380
1	33738287	33738380
1	33739389	33739392
1	33739252	33740709
1	33739252	33739389
1	33720407	33720584
1	33721607	33721699
1	33723785	33723850
1	33739392	33740709
1	33720407	33740709
1	33736656	33736882
1	33738287	33738380
1	33739252	33739370
1	33736656	33739370
1	33738136	33738380
1	33739252	33739583
1	33738136	33739583
1	33719909	33720173
1	33721607	33721699
1	33723785	33725476
1	33719909	33725476
1	33719908	33720173
1	33721607	33721699
1	33723850	33723853
1	33724042	33724045
1	33723785	33724102
1	33723850	33724042
1	33724933	33725019
1	33734701	33734858
1	33736799	33736882
1	33738287	33738380
1	33739252	33742560
1	33719908	33720173
1	33721607	33721699
1	33723785	33723850
1	33724045	33724102
1	33724933	33725019
1	33734701	33734858
1	33736799	33736882
1	33738287	33738380
1	33739252	33742560
1	33719908	33742560
1	33719886	33720173
1	33721607	33721699
1	33723785	33724005
1	33724933	33726891
1	33719886	33726891
1	33734530	33734858
1	33736799	33736882
1	33738287	33738380
1	33739252	33739458
1	33734530	33739458
1	33720137	33720173
1	33721607	33721699
1	33723785	33724005
1	33724933	33725019
1	33734701	33735354
1	33720137	33735354
1	78101266	78197134
1	78196746	78196749
1	78196664	78196838
1	78196664	78196749
1	78195250	78195486
1	78195250	78195486
1	78193739	78193869
1	78193739	78193869
1	78192441	78192576
1	78192441	78192576
1	78132227	78132433
1	78132227	78132433
1	78122590	78122756
1	78122590	78122756
1	78121577	78121792
1	78121577	78121792
1	78103327	78103574
1	78103327	78103574
1	78102800	78102803
1	78101266	78102835
